repetitions,relative increase
1,-1.097746650426315
2,0.8314541242885825
3,1.214068364714778
4,1.2647099649891267
5,-0.10943080781214101
10,0.9284965142821862
30,0.45648854961831503
50,3.033063120502781
70,-0.6537606161469944
80,1.3755014069328946
100,0.11436782451869139
300,4.878611461683562
500,10.429124826055896
700,17.033614416079477
900,22.08053691275167
